ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Total_Spend,Wine_Ratio,Meat_Ratio,Total_Purchases,Web_Purchase_Ratio,Spend_per_Purchase,Education_Grouped_Postgraduate,Education_Grouped_Undergraduate,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Customer_Tenure
4370,1966,Graduation,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,48,3,88,0.20454545454545456,0.36363636363636365,9,0.2222222222222222,9.777777777777779,0,0,0,0,1,0,228
10236,1975,Master,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,39,1,64,0.25,0.390625,7,0.2857142857142857,9.142857142857142,1,0,0,1,0,0,286
2535,1978,Master,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,36,1,844,0.19312796208530805,0.5687203791469194,20,0.3,42.2,1,0,1,0,0,0,680
1142,1953,PhD,55707.0,0,1,2013-12-22,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,61,1,428,0.48598130841121495,0.19158878504672897,16,0.1875,26.75,1,0,1,0,0,0,189
1916,1954,Master,45736.0,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,60,1,437,0.4302059496567506,0.41189931350114417,19,0.3684210526315789,23.0,1,0,1,0,0,0,340
807,1969,Master,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,45,2,292,0.571917808219178,0.3047945205479452,17,0.35294117647058826,17.176470588235293,1,0,0,0,1,0,134
1384,1992,Basic,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,22,1,62,0.0967741935483871,0.22580645161290322,7,0.2857142857142857,8.857142857142858,0,1,1,0,0,0,218
217,1956,Master,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,0,1540,0.36103896103896105,0.4655844155844156,23,0.30434782608695654,66.95652173913044,1,0,0,1,0,0,583
11100,1972,Graduation,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,42,2,63,0.8095238095238095,0.1111111111111111,7,0.2857142857142857,9.0,0,0,0,0,0,0,444
11181,1949,PhD,156924.0,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,8,0.25,0.25,0,0.0,0.0,1,0,1,0,0,0,304
2350,1972,Graduation,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,42,2,1027,0.6066212268743915,0.1733203505355404,20,0.15,51.35,0,0,1,0,0,0,464
5682,1953,PhD,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,61,1,1099,0.8626023657870792,0.07825295723384895,30,0.2,36.63333333333333,1,0,0,1,0,0,463
10870,1967,Graduation,61223.0,0,1,2013-06-13,46,709,43,182,42,118,247,2,9,3,4,5,0,0,0,0,0,0,0,47,1,1341,0.5287099179716629,0.13571961222967935,18,0.5,74.5,0,0,1,0,0,0,381
4518,1979,Graduation,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,35,1,1169,0.330196749358426,0.15654405474764757,27,0.3333333333333333,43.2962962962963,0,0,0,0,1,0,435
10664,1949,Master,51529.0,0,1,2013-09-07,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,65,1,467,0.8565310492505354,0.07494646680942184,17,0.5294117647058824,27.470588235294116,1,0,0,0,0,1,295
1050,1952,Graduation,28332.0,0,0,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,62,0,65,0.2153846153846154,0.2,8,0.25,8.125,0,0,1,0,0,0,60
5966,1974,PhD,45207.0,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,40,2,215,0.9441860465116279,0.046511627906976744,15,0.2,14.333333333333334,1,0,1,0,0,0,596
10403,1978,Graduation,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,36,1,44,0.045454545454545456,0.13636363636363635,9,0.3333333333333333,4.888888888888889,0,0,0,0,1,0,11
6168,1963,Graduation,45146.0,1,1,2013-07-15,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,51,2,53,0.6226415094339622,0.09433962264150944,6,0.16666666666666666,8.833333333333334,0,0,0,0,0,0,349
1502,1983,Graduation,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,31,1,52,0.34615384615384615,0.36538461538461536,7,0.2857142857142857,7.428571428571429,0,0,0,0,1,0,465
4483,1993,Graduation,72354.0,0,0,2013-04-17,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,21,0,1228,0.25651465798045603,0.38517915309446255,19,0.10526315789473684,64.63157894736842,0,0,0,1,0,0,438
158,1945,PhD,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,69,0,1196,0.28846153846153844,0.4414715719063545,17,0.47058823529411764,70.3529411764706,1,0,0,0,1,0,224
10281,1970,Graduation,64713.0,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,44,1,602,0.29900332225913623,0.4003322259136213,19,0.2631578947368421,31.68421052631579,0,0,0,0,0,0,142
10701,1973,Graduation,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,41,0,1211,0.5887696118909992,0.2180016515276631,28,0.25,43.25,0,0,1,0,0,0,291
3334,1951,Graduation,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,63,0,2211,0.39755766621438265,0.36047037539574855,21,0.23809523809523808,105.28571428571429,0,0,1,0,0,0,137
221,1955,Graduation,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,59,1,242,0.5702479338842975,0.15702479338842976,12,0.25,20.166666666666668,0,0,1,0,0,0,428
7378,1981,Master,42021.0,1,0,2012-08-31,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,33,1,573,0.6858638743455497,0.23734729493891799,22,0.45454545454545453,26.045454545454547,1,0,0,0,1,0,667
5642,1979,Master,62499.0,1,0,2013-12-09,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,35,1,222,0.6306306306306306,0.2747747747747748,12,0.25,18.5,1,0,0,0,1,0,202
2936,1982,Master,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,32,1,23,0.782608695652174,0.17391304347826086,5,0.2,4.6,1,0,0,0,1,0,207
7872,1975,PhD,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,39,0,557,0.3213644524236984,0.49012567324955114,23,0.2608695652173913,24.217391304347824,1,0,1,0,0,0,655
4557,1970,Graduation,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,44,1,67,0.14925373134328357,0.2835820895522388,8,0.25,8.375,0,0,0,0,1,0,268
1945,1962,Graduation,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,52,1,1400,0.5078571428571429,0.155,21,0.3333333333333333,66.66666666666667,0,0,1,0,0,0,284
5221,1957,Graduation,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,57,1,879,0.8122866894197952,0.11262798634812286,26,0.38461538461538464,33.80769230769231,0,0,1,0,0,0,575
367,1978,2n Cycle,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,36,1,577,0.08145580589254767,0.16291161178509533,20,0.45,28.85,0,1,1,0,0,0,495
7165,1972,Graduation,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,42,1,823,0.4629404617253949,0.20899149453219928,22,0.36363636363636365,37.40909090909091,0,0,0,0,1,0,250
4673,1963,PhD,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,51,1,1241,0.8090249798549557,0.1168412570507655,21,0.47619047619047616,59.095238095238095,1,0,1,0,0,0,607
6340,1985,Graduation,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,29,1,26,0.11538461538461539,0.2692307692307692,6,0.16666666666666666,4.333333333333333,0,0,0,1,0,0,245
2681,1984,2n Cycle,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,30,0,461,0.1540130151843818,0.24295010845986983,19,0.10526315789473684,24.263157894736842,0,1,1,0,0,0,332
4001,1946,PhD,64014.0,2,1,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,68,3,444,0.9144144144144144,0.06756756756756757,22,0.36363636363636365,20.181818181818183,1,0,0,0,1,0,19
2230,1970,PhD,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,44,1,43,0.627906976744186,0.32558139534883723,10,0.3,4.3,1,0,1,0,0,0,36
3643,1974,Master,63206.0,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,40,0,928,0.8081896551724138,0.13469827586206898,14,0.2857142857142857,66.28571428571429,1,0,1,0,0,0,101
7373,1952,PhD,46610.0,0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,0,1,62,2,302,0.31788079470198677,0.31788079470198677,17,0.23529411764705882,17.764705882352942,1,0,0,0,0,0,608
9150,1963,PhD,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,51,2,62,0.8387096774193549,0.14516129032258066,7,0.14285714285714285,8.857142857142858,1,0,0,1,0,0,78
5454,1979,Master,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,35,1,50,0.74,0.14,6,0.3333333333333333,8.333333333333334,1,0,1,0,0,0,210
2807,1969,Graduation,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,45,1,1001,0.6553446553446554,0.16083916083916083,27,0.2962962962962963,37.074074074074076,0,0,1,0,0,0,498
1463,1958,Graduation,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,56,2,21,0.38095238095238093,0.23809523809523808,4,0.25,5.25,0,0,0,1,0,0,92
3852,1961,Master,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,2,964,0.5238589211618258,0.2800829875518672,27,0.3333333333333333,35.7037037037037,1,0,0,0,1,0,478
1459,1966,PhD,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,48,1,928,0.7176724137931034,0.1336206896551724,14,0.35714285714285715,66.28571428571429,1,0,1,0,0,0,599
5524,1957,Graduation,58138.0,0,0,2012-09-04,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,0,1,57,0,1617,0.39270253555967843,0.33766233766233766,25,0.32,64.68,0,0,0,1,0,0,663
1215,1978,Graduation,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,36,0,1572,0.4389312977099237,0.31743002544529264,23,0.21739130434782608,68.34782608695652,0,0,0,0,1,0,264
4444,1972,Graduation,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,42,1,61,0.18032786885245902,0.26229508196721313,6,0.3333333333333333,10.166666666666666,0,0,1,0,0,0,97
1524,1983,2n Cycle,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,31,0,1104,0.6422101449275363,0.10416666666666667,16,0.5,69.0,0,1,0,1,0,0,485
1763,1988,Graduation,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,26,0,2524,0.49881141045958793,0.32290015847860537,29,0.2413793103448276,87.03448275862068,0,0,0,0,1,0,337
5346,1973,2n Cycle,23559.0,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,41,1,79,0.31645569620253167,0.24050632911392406,9,0.3333333333333333,8.777777777777779,0,1,1,0,0,0,361
10905,1955,Graduation,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,59,2,252,0.7698412698412699,0.2222222222222222,16,0.25,15.75,0,0,0,0,1,0,608
9596,1980,PhD,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,34,0,664,0.5496987951807228,0.17620481927710843,20,0.15,33.2,1,0,0,1,0,0,188
7433,1985,Graduation,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,29,1,165,0.3878787878787879,0.4121212121212121,12,0.25,13.75,0,0,0,1,0,0,669
966,1966,Graduation,44529.0,0,1,2013-07-05,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,48,1,691,0.7785817655571635,0.1316931982633864,25,0.24,27.64,0,0,1,0,0,0,359
2371,1972,Graduation,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,42,2,81,0.48148148148148145,0.2716049382716049,9,0.2222222222222222,9.0,0,0,1,0,0,0,442
2849,1979,Graduation,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,1,1180,0.2245762711864407,0.25677966101694916,31,0.3225806451612903,38.064516129032256,0,0,0,1,0,0,454
879,1976,Master,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,38,2,458,0.8973799126637555,0.056768558951965066,21,0.3333333333333333,21.80952380952381,1,0,1,0,0,0,237
6250,1949,PhD,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,65,1,775,0.9161290322580645,0.03870967741935484,24,0.4583333333333333,32.291666666666664,1,0,0,0,0,1,587
78,1969,Graduation,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,45,1,37,0.40540540540540543,0.2972972972972973,5,0.2,7.4,0,0,1,0,0,0,287
8890,1971,PhD,65808.0,1,1,2014-05-30,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,43,2,272,0.5698529411764706,0.29411764705882354,14,0.35714285714285715,19.428571428571427,1,0,0,0,0,0,30
6202,1960,Graduation,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,54,1,1005,0.5681592039800994,0.14129353233830846,26,0.15384615384615385,38.65384615384615,0,0,0,0,1,0,632
4608,1987,Graduation,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,27,0,778,0.2095115681233933,0.5449871465295629,27,0.1111111111111111,28.814814814814813,0,0,0,0,0,0,124
5209,1954,Graduation,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,60,1,638,0.6943573667711599,0.11128526645768025,19,0.42105263157894735,33.578947368421055,0,0,0,0,0,0,377
8908,1959,Graduation,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,1,55,0,1097,0.19781221513217867,0.6289881494986327,20,0.15,54.85,0,0,1,0,0,0,52
143,1970,Graduation,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,44,0,957,0.48693834900731453,0.23406478578892373,13,0.38461538461538464,73.61538461538461,0,0,0,1,0,0,308
24,1960,Master,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,54,2,47,0.3829787234042553,0.40425531914893614,12,0.25,3.9166666666666665,1,0,0,0,1,0,134
6646,1984,Graduation,16529.0,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,30,1,22,0.13636363636363635,0.22727272727272727,5,0.2,4.4,0,0,0,0,1,0,120
7718,1947,Master,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,67,0,711,0.3431786216596343,0.379746835443038,10,0.1,71.1,1,0,0,0,1,0,70
1012,1952,Graduation,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,62,1,884,0.5916289592760181,0.1515837104072398,24,0.3333333333333333,36.833333333333336,0,0,0,1,0,0,496
5758,1982,Graduation,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,32,0,1189,0.9032800672834315,0.05803195962994113,28,0.35714285714285715,42.464285714285715,0,0,1,0,0,0,166
1456,1979,Graduation,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,1,1180,0.2245762711864407,0.25677966101694916,31,0.3225806451612903,38.064516129032256,0,0,0,1,0,0,454
13,1947,PhD,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,67,1,32,0.59375,0.15625,6,0.16666666666666666,5.333333333333333,1,0,0,0,0,1,342
3910,1975,Graduation,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,39,0,1862,0.4817400644468314,0.23093447905477982,17,0.23529411764705882,109.52941176470588,0,0,0,0,0,0,264
7079,1962,Graduation,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,52,1,1245,0.7204819277108434,0.16626506024096385,32,0.28125,38.90625,0,0,0,0,0,0,659
9949,1976,Graduation,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,38,2,877,0.6818700114025086,0.16077537058152794,15,0.2,58.46666666666667,0,0,1,0,0,0,619
1833,1974,PhD,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,40,1,133,0.5112781954887218,0.13533834586466165,9,0.2222222222222222,14.777777777777779,1,0,0,1,0,0,64
1726,1970,Graduation,22585.0,0,0,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,44,0,81,0.037037037037037035,0.18518518518518517,5,0.2,16.2,0,0,0,1,0,0,468
263,1945,PhD,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,69,0,145,0.38620689655172413,0.2,8,0.375,18.125,1,0,0,1,0,0,32
4961,1974,Master,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,40,1,61,0.47540983606557374,0.4098360655737705,11,0.18181818181818182,5.545454545454546,1,0,0,0,1,0,159
1100,1960,Master,41275.0,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,54,3,61,0.39344262295081966,0.36065573770491804,11,0.2727272727272727,5.545454545454546,1,0,0,0,1,0,97
9860,1959,Graduation,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,55,1,215,0.7395348837209302,0.10232558139534884,12,0.3333333333333333,17.916666666666668,0,0,0,0,1,0,471
10637,1964,Graduation,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,50,3,99,0.24242424242424243,0.2727272727272727,8,0.375,12.375,0,0,1,0,0,0,544
5429,1948,PhD,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,66,1,183,0.7923497267759563,0.18032786885245902,10,0.4,18.3,1,0,1,0,0,0,313
8925,1965,Master,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,49,1,1012,0.5059288537549407,0.09683794466403162,26,0.3076923076923077,38.92307692307692,1,0,1,0,0,0,361
5636,1963,Graduation,30983.0,0,0,2012-11-09,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,51,0,167,0.30538922155688625,0.2994011976047904,8,0.5,20.875,0,0,0,1,0,0,597
5899,1950,PhD,5648.0,1,1,2014-03-13,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,0,64,2,49,0.5714285714285714,0.12244897959183673,2,0.5,24.5,1,0,0,0,1,0,108
6471,1971,Master,36230.0,1,0,2013-10-17,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,0,43,1,59,0.23728813559322035,0.5084745762711864,7,0.2857142857142857,8.428571428571429,1,0,0,1,0,0,255
1272,1965,Master,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,49,1,903,0.7353266888150609,0.09191583610188261,26,0.2692307692307692,34.73076923076923,1,0,0,1,0,0,616
3406,1964,Graduation,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,50,1,322,0.42857142857142855,0.2701863354037267,16,0.1875,20.125,0,0,0,1,0,0,615
4597,1970,PhD,82072.0,0,0,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,44,0,2018,0.4405351833498513,0.33944499504459863,19,0.15789473684210525,106.21052631578948,1,0,0,0,1,0,362
2669,1993,Graduation,74293.0,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,21,0,1127,0.33274179236912155,0.2972493345164153,16,0.3125,70.4375,0,0,0,1,0,0,56
11092,1961,Graduation,27116.0,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,53,2,41,0.2926829268292683,0.5121951219512195,7,0.2857142857142857,5.857142857142857,0,0,1,0,0,0,119
4654,1992,Graduation,75114.0,0,0,2013-11-07,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,22,0,1253,0.45570630486831604,0.41739824421388666,19,0.15789473684210525,65.94736842105263,0,0,0,0,1,0,234
3139,1982,2n Cycle,74116.0,0,0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,32,0,2052,0.4244639376218324,0.34307992202729043,19,0.21052631578947367,108.0,0,1,0,1,0,0,181
7723,1979,Graduation,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,0,1440,0.49236111111111114,0.25972222222222224,21,0.38095238095238093,68.57142857142857,0,0,0,0,1,0,58
3422,1975,Graduation,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,39,1,1376,0.8103197674418605,0.09302325581395349,10,0.2,137.6,0,0,1,0,0,0,577
7059,1963,Graduation,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,51,0,1495,0.3230769230769231,0.2662207357859532,19,0.15789473684210525,78.6842105263158,0,0,1,0,0,0,3
6365,1987,2n Cycle,30390.0,0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,27,0,80,0.125,0.15,6,0.3333333333333333,13.333333333333334,0,1,1,0,0,0,300
7736,1986,Graduation,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,28,1,61,0.18032786885245902,0.19672131147540983,7,0.2857142857142857,8.714285714285714,0,0,1,0,0,0,615
3363,1974,2n Cycle,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,40,0,34,0.0,0.08823529411764706,5,0.2,6.8,0,1,1,0,0,0,104
3635,1962,PhD,52597.0,0,1,2014-05-07,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,52,1,578,0.8512110726643599,0.06401384083044982,20,0.3,28.9,1,0,0,1,0,0,53
10160,1956,Master,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,58,1,46,0.6739130434782609,0.15217391304347827,5,0.2,9.2,1,0,0,0,1,0,373
5237,1950,PhD,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,64,3,63,0.4444444444444444,0.3333333333333333,9,0.2222222222222222,7.0,1,0,0,1,0,0,179
8601,1980,Graduation,80011.0,0,1,2013-04-29,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,34,1,1395,0.3017921146953405,0.3842293906810036,21,0.38095238095238093,66.42857142857143,0,0,1,0,0,0,426
9353,1959,Graduation,62450.0,0,1,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,55,1,995,0.5175879396984925,0.26834170854271355,16,0.3125,62.1875,0,0,0,1,0,0,174
10430,1973,Graduation,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,41,2,1472,0.7649456521739131,0.14334239130434784,14,0.2857142857142857,105.14285714285714,0,0,0,0,0,0,263
5036,1984,PhD,42710.0,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,30,1,406,0.6206896551724138,0.10344827586206896,14,0.2857142857142857,29.0,1,0,0,1,0,0,578
2995,1957,Master,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,57,0,1084,0.26845018450184505,0.6356088560885609,17,0.17647058823529413,63.76470588235294,1,0,0,0,1,0,316
873,1949,Master,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,65,2,1178,0.932937181663837,0.038200339558573854,28,0.10714285714285714,42.07142857142857,1,0,1,0,0,0,636
9977,1973,Graduation,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,41,1,734,0.4373297002724796,0.4209809264305177,20,0.45,36.7,0,0,0,0,0,0,285
7349,1973,Basic,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,41,1,103,0.05825242718446602,0.1553398058252427,11,0.2727272727272727,9.363636363636363,0,1,0,0,1,0,635
